0,0.7008012136281578,0.7809650556559247,0.09274980371976183,0.6363626496049511
10,0.6942692695665338,0.7576940767680684,0.09921380371976182,0.6348711638522665
20,0.6975757592078511,0.7567712985485595,0.10567780371976183,0.6324708733505094
30,0.6866581249919952,0.7591672490062915,0.11214180371976187,0.6371757387615586
40,0.7160411002772764,0.770765299156676,0.11860580371976191,0.6400185905336292
50,0.7052686038294211,0.7504189439479136,0.12506980371976192,0.6355288385159544
60,0.692065210979011,0.7364775056998085,0.13153380371976195,0.6296502236488559
70,0.6901961625397592,0.7271587005611682,0.13799780371976175,0.6396801323046046
80,0.7026841032456428,0.7292062229380117,0.14446180371976158,0.6342593734674404
90,0.6909835636788371,0.7079831153898684,0.15092580371976136,0.6336821196365965
100,0.7017436589698284,0.7047383088357213,0.1573898037197612,0.6406999474057621
110,0.7004112146055969,0.7097571823177307,0.16385380371976097,0.632846828409572
120,0.6978353133779145,0.714140623073201,0.1703178037197608,0.6373824647061087
130,0.6906380049396825,0.7095059672174072,0.1767818037197609,0.6306991481312271
140,0.6924222439718237,0.7034298856946519,0.18324580371976118,0.6350334856559824
150,0.6940759927428013,0.7117747569029453,0.18965666502016681,0.6317396851647739
160,0.6949833865561574,0.7042864732259794,0.19586935128395944,0.6373074710460332
170,0.6904830642184232,0.7016704335639548,0.20189159534756576,0.6371910335211792
180,0.6926196137401448,0.6916167313300476,0.207742970471642,0.6289634396039546
190,0.6933086830183063,0.7007985846906606,0.2134371812870851,0.6352402116005325
200,0.6902848182210038,0.696675433778597,0.21898734555266197,0.6309946823574455
210,0.696293368802925,0.691172433845253,0.22440155628886976,0.6377806218355881
220,0.68892207472501,0.6911409413258166,0.22968870582686435,0.6252630945344424
230,0.6888888247321092,0.6888752431438805,0.23485858698703926,0.6359866945458887
240,0.6917406310130759,0.6870613586052886,0.23992201002566588,0.6402337039270036
250,0.6923565461998121,0.6883820791780344,0.24488148910495086,0.6373089511840611
260,0.6922164292480546,0.6865069459946992,0.24974405908075925,0.6349821742043518
270,0.6911096333783577,0.6918262266826937,0.2545146461914563,0.6398562687299133
280,0.6916677811373856,0.6867979836257784,0.25920459405522234,0.6414755397323317
290,0.6986894593591556,0.6891223581086663,0.26380669102823057,0.627249933147099
300,0.6894579276058439,0.6824427247992797,0.2683311937967585,0.630041473467539
310,0.6953970252240721,0.687406529493217,0.27278378194082675,0.6297612340009413
320,0.6882422670968178,0.6850264855716734,0.2771669667459133,0.6297750486225342
330,0.691425263226067,0.6876724223870655,0.28148341169660496,0.636526451546695
340,0.6957599073185357,0.684944981963683,0.2857359441842451,0.6384328693265077
350,0.6952572251754805,0.686027779761411,0.28992756831213257,0.6393845980783863
360,0.6922314231462143,0.6928667077551963,0.2940614789202603,0.6433942919957095
370,0.6937105599531135,0.6905195618944449,0.29814107696735576,0.648994147534238
380,0.6910085999544151,0.6842306409818826,0.30216998642583787,0.6355288385159544
390,0.6925443313682725,0.6869478871089725,0.3061379864258372,0.6269391041612601
400,0.6927998828762488,0.6918838489363512,0.31005607286626513,0.6301080796787903
410,0.6910557661315979,0.6944138013828944,0.31393146393179994,0.6329524115888887
420,0.6898431008250678,0.6836576562183738,0.31776857193062896,0.6324264692096754
430,0.696919034178292,0.6853363404440952,0.32154457193062913,0.6450717817605551
440,0.6939048860922208,0.683152761961392,0.325284118806605,0.6359659726134995
450,0.696018668492032,0.684530982397672,0.3289951637852884,0.6421026248767785
460,0.6910953727879496,0.6891910134924938,0.33264316378528896,0.6374283489849707
470,0.6919771678259917,0.6848687015342194,0.33626713403592356,0.6414671522835076
480,0.6960480644858451,0.6833318637813711,0.33985113403592326,0.635728657149708
490,0.6955152510640932,0.6846769324923553,0.3433938587402967,0.6393179918671348
500,0.6834658040519053,0.6855013677822747,0.34691385874029596,0.637146629380345
510,0.6948781606928977,0.6866715506806206,0.35038160701841253,0.6368802045353403
520,0.6937445373434219,0.686693449283327,0.3538376070184116,0.6380554341294173
530,0.6943730111075989,0.6877218230944312,0.35723713023031406,0.6307588470316818
540,0.6909121715168378,0.6872610123365591,0.3606291302303136,0.6340526475228903
550,0.6946393323734676,0.6879210845692987,0.36396770925444155,0.6380569142674452
560,0.6961527946638715,0.6877518335079676,0.36729570925444177,0.6264230293688988
570,0.6927997740444733,0.6874428858038455,0.3705812074395159,0.6329524115888887
580,0.6940163948969138,0.6880369039605649,0.37384520743951555,0.6410176837023974
590,0.6925875778102941,0.686818235382145,0.37708613004031666,0.6369482908846194
600,0.6919909928260499,0.6856637889549123,0.38028613004031625,0.6377529925924026
610,0.691941400692252,0.6866570701573937,0.3834861300403158,0.6345549076936589
620,0.6916346721749135,0.6860165335644124,0.38662769108283196,0.6327747950255521
630,0.6939897343680764,0.6856709948626836,0.3897636910828319,0.6430489264558884
640,0.6960126662661179,0.6853662000682204,0.3928798887654502,0.6358771643318312
650,0.6920122504296028,0.6860489244896205,0.39595188876545084,0.6360325788247506
660,0.6937926435501568,0.6857886216279561,0.3990238887654515,0.6321699119515225
670,0.6931624397901379,0.6874407011914018,0.4020615906951342,0.6297252173089315
680,0.6933108068091731,0.6864444445397154,0.40506959069513415,0.6325236649401678
690,0.6948183018480523,0.6861020615011315,0.40807759069513416,0.6429601181742202
700,0.6932815205155719,0.6877166592808429,0.41104863048834817,0.6327678877147558
710,0.6941945582803377,0.688090264312853,0.41399263048834795,0.6300789702975769
720,0.693700406297612,0.6890802692119282,0.4169366304883477,0.6295989121972254
730,0.694178009524682,0.6875443635598522,0.41985391754491697,0.6312611072024503
740,0.6909018747422295,0.6872321187478654,0.422733917544917,0.6323766378960727
750,0.6941253999844569,0.6852151353931762,0.42561391754491706,0.6290009364339924
760,0.6936981424118838,0.6862873439971002,0.42849156213898015,0.6301317618872352
770,0.6939456741572381,0.6858297236823505,0.43130756213898097,0.6342968702974782
780,0.6933929481944181,0.6858136407122117,0.43412356213898184,0.6294879018451401
790,0.6916381670468043,0.6865593831373245,0.43693956213898266,0.6347103221865782
800,0.6924157523603642,0.6873171690406336,0.4397290183803887,0.6340235381416768
810,0.6914434168478167,0.6879799756957881,0.4424810183803887,0.6364169213326374
820,0.6927363826475752,0.6859233618638509,0.44523301838038876,0.6358411476398212
830,0.6954963603528924,0.688288195100756,0.4479850183803888,0.6293630768714619
840,0.6926030993922934,0.6885874407604002,0.45070324809696327,0.6312833092728674
850,0.6906928697204455,0.6866550446985982,0.45339124809696296,0.6356260342464469
860,0.6931730995656052,0.6864730713940429,0.45607924809696276,0.635256986498181
870,0.69350298940239,0.6870639477060076,0.45876724809696245,0.6299013537342402
880,0.693042412157546,0.6893401779815111,0.46143290929940123,0.6331744322930594
890,0.6935758171138648,0.6873915562631779,0.4640569092994012,0.6332701478855242
900,0.6937264713046833,0.6872180313971847,0.46668090929940115,0.6315788434990858
910,0.6926065530763943,0.688817317889298,0.4693049092994011,0.6367346576292727
920,0.6942964003753818,0.6889932376567457,0.47192890929940107,0.6341123464233451
930,0.6951299819741109,0.6890175674441738,0.4744985736404109,0.6297543266901449
940,0.6938908744131433,0.687830208910711,0.47705857364041165,0.6316745590915506
950,0.6921305806232776,0.6877593535408213,0.4796185736404124,0.6312764019620709
960,0.6927546956375517,0.6891925771249159,0.4821785736404131,0.6324792607993337
970,0.6931543434549666,0.6877535784396434,0.4847385736404139,0.6315719361882892
980,0.6933064220830959,0.6897268049673249,0.48723497820988343,0.6364460307138509
990,0.6917444005158226,0.6888540651090795,0.4897309782098832,0.6297543266901449
1000,0.6935280013672847,0.6892343230715783,0.492226978209883,0.6344813941716111
1010,0.6935543826834948,0.6886207231568471,0.49472297820988276,0.634968359582759
1020,0.6933351218427165,0.6889457551583313,0.4972189782098826,0.63301901780014
1030,0.6937710954071356,0.6896095439335954,0.49966731816153276,0.6386839994118917
1040,0.6932942339995145,0.6893446496907453,0.5020993181615321,0.6338681236487573
1050,0.6941960860719218,0.6905086862650043,0.5045313181615315,0.6325833638406226
1060,0.6927815679150353,0.6910792942310401,0.5069633181615308,0.6336835997746243
1070,0.6925688761138912,0.6913424962228918,0.5093953181615302,0.633388065548406
1080,0.6932121158141022,0.6901371246073374,0.5118235881104234,0.6311945009911991
1090,0.6935172080679022,0.6898449977877907,0.5141915881104229,0.6329011001372582
1100,0.6940214072515811,0.6899412933840792,0.5165595881104224,0.6303231930721647
1110,0.6925132268557381,0.6906372109564023,0.5189275881104218,0.6343856785791465
1120,0.6928927453640111,0.691718465286112,0.5212955881104214,0.6303967065942122
1130,0.6925016295027389,0.6923136951685265,0.5236635881104209,0.6381082257190758
1140,0.6931284856218827,0.6913603116990564,0.5260315881104204,0.6304120013538328
1150,0.693140757916092,0.6905094213903036,0.5283429820564864,0.6340457402120939
1160,0.6930726248348675,0.6925685753748896,0.5306469820564867,0.6292742685897936
1170,0.6931575857996832,0.6908768492778238,0.5329509820564869,0.6323697305852761
1180,0.6933766926196233,0.6908011507157772,0.5352549820564872,0.6300567682271597
1190,0.6938730729811188,0.6910815330352662,0.5375589820564876,0.6362545995289215
1200,0.6930972827735894,0.6912614224632949,0.5398629820564878,0.6291410561672911
1210,0.6936315889426059,0.6909632141044342,0.5421563638816539,0.635279188568598
1220,0.6936674411152786,0.6910925314308535,0.5443963638816531,0.6355456134136028
1230,0.6919798485106798,0.6922861065015107,0.5466363638816522,0.6403461944171167
